,pitch_name,player_name,release_speed,release_spin_rate,spin_axis
10858,4-Seam Fastball,"Nola, Aaron",92.8,2237.0,228.0
10859,Sinker,"Nola, Aaron",91.8,2113.0,225.0
10860,Knuckle Curve,"Nola, Aaron",79.8,2506.0,56.0
10861,Cutter,"Nola, Aaron",87.6,2149.0,220.0
10862,Cutter,"Nola, Aaron",88.4,2110.0,222.0
10863,Knuckle Curve,"Nola, Aaron",78.4,2404.0,60.0
10864,4-Seam Fastball,"Nola, Aaron",92.1,2211.0,226.0
10865,4-Seam Fastball,"Nola, Aaron",91.2,2152.0,227.0
10866,Sinker,"Nola, Aaron",91.7,2060.0,231.0
10867,Changeup,"Nola, Aaron",84.8,1371.0,250.0
10868,Knuckle Curve,"Nola, Aaron",78.2,2526.0,53.0
10869,Sinker,"Nola, Aaron",92.0,2141.0,229.0
10870,Sinker,"Nola, Aaron",92.2,2131.0,226.0
10871,Knuckle Curve,"Nola, Aaron",78.0,2460.0,59.0
10872,4-Seam Fastball,"Nola, Aaron",92.5,2244.0,226.0
10873,Sinker,"Nola, Aaron",91.7,2214.0,222.0
10874,Knuckle Curve,"Nola, Aaron",78.3,2598.0,54.0
10875,Sinker,"Nola, Aaron",92.0,2235.0,229.0
10876,Cutter,"Nola, Aaron",86.6,2199.0,208.0
10877,Knuckle Curve,"Nola, Aaron",78.1,2527.0,53.0
10878,4-Seam Fastball,"Nola, Aaron",92.7,2443.0,231.0
10879,4-Seam Fastball,"Nola, Aaron",92.3,2292.0,233.0
10880,4-Seam Fastball,"Nola, Aaron",92.9,2256.0,229.0
10881,4-Seam Fastball,"Nola, Aaron",91.3,2177.0,230.0
10882,4-Seam Fastball,"Nola, Aaron",93.0,2274.0,229.0
10883,Knuckle Curve,"Nola, Aaron",77.4,2447.0,55.0
10884,4-Seam Fastball,"Nola, Aaron",92.1,2123.0,220.0
10885,Knuckle Curve,"Nola, Aaron",77.4,2403.0,58.0
10886,Knuckle Curve,"Nola, Aaron",78.3,2575.0,56.0
10887,Changeup,"Nola, Aaron",84.4,1429.0,251.0
10888,4-Seam Fastball,"Nola, Aaron",89.7,2215.0,228.0
10889,4-Seam Fastball,"Nola, Aaron",93.9,2273.0,225.0
10890,Knuckle Curve,"Nola, Aaron",77.2,2518.0,56.0
10891,Changeup,"Nola, Aaron",83.5,1481.0,246.0
10892,4-Seam Fastball,"Nola, Aaron",91.2,2061.0,227.0
10893,4-Seam Fastball,"Nola, Aaron",91.0,2222.0,228.0
10894,Changeup,"Nola, Aaron",85.6,1439.0,252.0
10895,Changeup,"Nola, Aaron",85.4,1464.0,254.0
10896,Changeup,"Nola, Aaron",84.8,1470.0,256.0
10897,Knuckle Curve,"Nola, Aaron",77.2,2496.0,56.0
10898,Sinker,"Nola, Aaron",90.6,2131.0,231.0
10899,4-Seam Fastball,"Nola, Aaron",93.2,2351.0,228.0
10900,4-Seam Fastball,"Nola, Aaron",93.3,2312.0,228.0
10901,4-Seam Fastball,"Nola, Aaron",93.2,2265.0,230.0
10902,Changeup,"Nola, Aaron",82.5,1405.0,248.0
10903,Cutter,"Nola, Aaron",86.2,2152.0,224.0
10904,Knuckle Curve,"Nola, Aaron",78.7,2534.0,55.0
10905,4-Seam Fastball,"Nola, Aaron",91.6,2248.0,224.0
10906,Knuckle Curve,"Nola, Aaron",78.6,2648.0,53.0
10907,Knuckle Curve,"Nola, Aaron",77.1,2380.0,55.0
10908,Changeup,"Nola, Aaron",84.6,1500.0,247.0
10909,4-Seam Fastball,"Nola, Aaron",93.3,2298.0,227.0
10910,4-Seam Fastball,"Nola, Aaron",92.3,2292.0,228.0
10911,Knuckle Curve,"Nola, Aaron",78.2,2523.0,56.0
10912,Knuckle Curve,"Nola, Aaron",78.2,2549.0,53.0
10913,4-Seam Fastball,"Nola, Aaron",92.7,2221.0,225.0
10914,Knuckle Curve,"Nola, Aaron",78.6,2487.0,53.0
10915,Sinker,"Nola, Aaron",92.6,2123.0,222.0
10916,Changeup,"Nola, Aaron",83.0,1438.0,255.0
10917,Knuckle Curve,"Nola, Aaron",78.6,2555.0,54.0
10918,Sinker,"Nola, Aaron",91.7,2105.0,225.0
10919,Changeup,"Nola, Aaron",83.2,1506.0,249.0
10920,Sinker,"Nola, Aaron",91.6,2108.0,223.0
10921,Knuckle Curve,"Nola, Aaron",77.8,2479.0,52.0
10922,Knuckle Curve,"Nola, Aaron",76.5,2466.0,57.0
10923,4-Seam Fastball,"Nola, Aaron",91.3,2189.0,224.0
10924,4-Seam Fastball,"Nola, Aaron",93.3,2311.0,228.0
10925,Changeup,"Nola, Aaron",86.4,1594.0,254.0
10926,Knuckle Curve,"Nola, Aaron",79.6,2561.0,54.0
10927,Knuckle Curve,"Nola, Aaron",79.7,2649.0,53.0
10928,4-Seam Fastball,"Nola, Aaron",93.4,2334.0,228.0
10929,Sinker,"Nola, Aaron",90.6,2070.0,227.0
10930,Changeup,"Nola, Aaron",84.4,1578.0,259.0
10931,Sinker,"Nola, Aaron",92.1,2138.0,225.0
10932,Sinker,"Nola, Aaron",92.1,2157.0,229.0
10933,Sinker,"Nola, Aaron",92.2,2148.0,229.0
10934,4-Seam Fastball,"Nola, Aaron",91.9,2122.0,232.0
10935,4-Seam Fastball,"Nola, Aaron",91.3,2166.0,229.0
10936,Changeup,"Nola, Aaron",85.7,1469.0,251.0
10937,Sinker,"Nola, Aaron",91.7,2145.0,227.0
10938,4-Seam Fastball,"Nola, Aaron",91.4,2218.0,231.0
10939,Knuckle Curve,"Nola, Aaron",78.7,2575.0,53.0
10940,Knuckle Curve,"Nola, Aaron",79.0,2527.0,54.0
10941,Knuckle Curve,"Nola, Aaron",77.7,2520.0,52.0
10942,Knuckle Curve,"Nola, Aaron",78.9,2417.0,50.0
10943,4-Seam Fastball,"Nola, Aaron",93.7,2200.0,225.0
10944,4-Seam Fastball,"Nola, Aaron",93.4,2199.0,231.0
10945,4-Seam Fastball,"Nola, Aaron",92.9,2236.0,228.0
10946,Changeup,"Nola, Aaron",85.8,1385.0,253.0
10947,4-Seam Fastball,"Nola, Aaron",92.8,2402.0,224.0
10948,Knuckle Curve,"Nola, Aaron",79.3,2656.0,61.0
10949,Sinker,"Nola, Aaron",94.8,2292.0,228.0
10950,Changeup,"Nola, Aaron",86.7,1522.0,253.0
10951,Changeup,"Nola, Aaron",87.2,1624.0,251.0
10952,4-Seam Fastball,"Nola, Aaron",92.4,2362.0,227.0
10953,4-Seam Fastball,"Nola, Aaron",93.5,2403.0,228.0
10954,Changeup,"Nola, Aaron",87.0,1475.0,246.0
10955,Sinker,"Nola, Aaron",93.3,2234.0,225.0
10956,4-Seam Fastball,"Nola, Aaron",93.7,2273.0,229.0
10957,Knuckle Curve,"Nola, Aaron",79.1,2627.0,51.0
10958,Sinker,"Nola, Aaron",93.8,2385.0,231.0
10959,Knuckle Curve,"Bieber, Shane",82.4,2241.0,30.0
10960,Knuckle Curve,"Bieber, Shane",82.3,2260.0,28.0
10961,Knuckle Curve,"Bieber, Shane",82.2,2212.0,33.0
10962,4-Seam Fastball,"Bieber, Shane",91.8,2247.0,219.0
10963,Slider,"Bieber, Shane",84.1,2584.0,360.0
10964,Slider,"Bieber, Shane",84.8,2571.0,61.0
10965,Slider,"Bieber, Shane",84.3,2551.0,46.0
10966,4-Seam Fastball,"Bieber, Shane",90.6,2210.0,218.0
10967,Knuckle Curve,"Bieber, Shane",82.4,2200.0,33.0
10968,Slider,"Bieber, Shane",87.1,2567.0,210.0
10969,Knuckle Curve,"Bieber, Shane",81.1,2284.0,30.0
10970,Slider,"Bieber, Shane",83.3,2498.0,78.0
10971,Slider,"Bieber, Shane",84.2,2410.0,74.0
10972,Slider,"Bieber, Shane",84.5,2522.0,50.0
10973,4-Seam Fastball,"Bieber, Shane",92.0,2270.0,215.0
10974,Slider,"Bieber, Shane",83.6,2616.0,108.0
10975,Knuckle Curve,"Bieber, Shane",81.8,2213.0,31.0
10976,Knuckle Curve,"Bieber, Shane",82.1,2165.0,28.0
10977,Knuckle Curve,"Bieber, Shane",81.2,2238.0,29.0
10978,Knuckle Curve,"Bieber, Shane",80.9,2220.0,32.0
10979,Slider,"Bieber, Shane",84.5,2685.0,68.0
10980,Slider,"Bieber, Shane",85.3,2600.0,66.0
10981,Slider,"Bieber, Shane",86.0,2586.0,32.0
10982,Slider,"Bieber, Shane",84.2,2568.0,91.0
10983,Slider,"Bieber, Shane",85.8,2432.0,166.0
10984,4-Seam Fastball,"Bieber, Shane",91.4,2249.0,217.0
10985,Knuckle Curve,"Bieber, Shane",83.0,2307.0,33.0
10986,Slider,"Bieber, Shane",86.0,2524.0,176.0
10987,Slider,"Bieber, Shane",86.0,2506.0,210.0
10988,Slider,"Bieber, Shane",84.8,2520.0,156.0
10989,Slider,"Bieber, Shane",84.4,2612.0,334.0
10990,Slider,"Bieber, Shane",84.4,2544.0,63.0
10991,Slider,"Bieber, Shane",84.1,2557.0,143.0
10992,4-Seam Fastball,"Bieber, Shane",90.8,2256.0,208.0
10993,Slider,"Bieber, Shane",85.9,2598.0,189.0
10994,Knuckle Curve,"Bieber, Shane",80.7,2246.0,37.0
10995,4-Seam Fastball,"Bieber, Shane",91.3,2254.0,214.0
10996,Slider,"Bieber, Shane",85.0,2454.0,166.0
10997,Slider,"Bieber, Shane",84.1,2493.0,91.0
10998,Slider,"Bieber, Shane",84.5,2546.0,24.0
10999,Knuckle Curve,"Bieber, Shane",83.0,2287.0,30.0
11000,Knuckle Curve,"Bieber, Shane",83.0,2261.0,34.0
11001,Slider,"Bieber, Shane",86.7,2506.0,214.0
11002,Slider,"Bieber, Shane",87.1,2634.0,181.0
11003,4-Seam Fastball,"Bieber, Shane",92.0,2264.0,214.0
11004,4-Seam Fastball,"Bieber, Shane",91.7,2240.0,210.0
11005,4-Seam Fastball,"Bieber, Shane",91.1,2287.0,206.0
11006,Knuckle Curve,"Bieber, Shane",81.8,2065.0,37.0
11007,Knuckle Curve,"Bieber, Shane",81.9,2154.0,29.0
11008,Slider,"Bieber, Shane",87.2,2513.0,170.0
11009,4-Seam Fastball,"Bieber, Shane",91.9,2301.0,219.0
11010,Knuckle Curve,"Bieber, Shane",81.8,2240.0,341.0
11011,4-Seam Fastball,"Bieber, Shane",91.7,2210.0,215.0
11012,4-Seam Fastball,"Bieber, Shane",91.8,2247.0,221.0
11013,4-Seam Fastball,"Bieber, Shane",91.4,2307.0,210.0
11014,4-Seam Fastball,"Bieber, Shane",91.0,2228.0,214.0
11015,Slider,"Bieber, Shane",84.2,2549.0,175.0
11016,Knuckle Curve,"Bieber, Shane",80.9,2293.0,26.0
11017,4-Seam Fastball,"Bieber, Shane",91.1,2149.0,210.0
11018,Slider,"Bieber, Shane",85.4,2446.0,208.0
11019,Slider,"Bieber, Shane",85.2,2618.0,13.0
11020,4-Seam Fastball,"Bieber, Shane",91.5,2310.0,209.0
11021,Slider,"Bieber, Shane",84.3,2475.0,82.0
11022,Slider,"Bieber, Shane",84.9,2520.0,54.0
11023,4-Seam Fastball,"Bieber, Shane",92.0,2374.0,216.0
11024,4-Seam Fastball,"Bieber, Shane",92.0,2418.0,212.0
11025,Slider,"Bieber, Shane",86.3,2586.0,137.0
11026,Knuckle Curve,"Bieber, Shane",82.0,2291.0,23.0
11027,Knuckle Curve,"Bieber, Shane",81.7,2179.0,36.0
11028,Knuckle Curve,"Bieber, Shane",81.6,2176.0,33.0
11029,Slider,"Bieber, Shane",85.8,2481.0,204.0
11030,4-Seam Fastball,"Bieber, Shane",91.7,2281.0,211.0
11031,Slider,"Bieber, Shane",86.0,2614.0,126.0
11032,4-Seam Fastball,"Bieber, Shane",91.7,2278.0,203.0
11033,4-Seam Fastball,"Bieber, Shane",93.3,2205.0,206.0
11034,4-Seam Fastball,"Bieber, Shane",91.4,2211.0,214.0
11035,Slider,"Bieber, Shane",85.5,2562.0,154.0
11036,Slider,"Bieber, Shane",88.6,2670.0,212.0
11037,4-Seam Fastball,"Bieber, Shane",92.1,2339.0,210.0
11038,Slider,"Bieber, Shane",86.3,2620.0,167.0
11039,4-Seam Fastball,"Bieber, Shane",91.7,2292.0,208.0
11040,4-Seam Fastball,"Bieber, Shane",92.1,2226.0,214.0
11041,Slider,"Bieber, Shane",84.5,2412.0,144.0
11042,Knuckle Curve,"Bieber, Shane",82.4,2271.0,38.0
11043,Knuckle Curve,"Bieber, Shane",82.0,1965.0,25.0
11044,Knuckle Curve,"Bieber, Shane",81.1,2256.0,35.0
11045,Slider,"Bieber, Shane",86.4,2578.0,172.0
11046,Slider,"Bieber, Shane",84.4,2518.0,88.0
11047,Slider,"Bieber, Shane",85.5,2503.0,231.0
11048,Slider,"Bieber, Shane",84.4,2577.0,163.0
11049,4-Seam Fastball,"Bieber, Shane",89.9,2128.0,214.0
11050,4-Seam Fastball,"Bieber, Shane",91.5,2115.0,214.0
11051,Changeup,"Bieber, Shane",87.0,1671.0,238.0
11052,4-Seam Fastball,"Bieber, Shane",90.5,2230.0,216.0
11053,Slider,"Bieber, Shane",84.5,2503.0,111.0
11054,Slider,"Bieber, Shane",84.3,2446.0,167.0
11055,Slider,"Bieber, Shane",83.8,2464.0,208.0
11056,4-Seam Fastball,"Bieber, Shane",90.2,2156.0,214.0
11057,4-Seam Fastball,"Bieber, Shane",90.6,2282.0,216.0
11058,Slider,"Bieber, Shane",83.7,2355.0,123.0
11059,4-Seam Fastball,"Bieber, Shane",91.3,2311.0,213.0
11060,Knuckle Curve,"Bieber, Shane",81.7,2177.0,26.0
11061,Knuckle Curve,"Bieber, Shane",82.2,2370.0,26.0
11062,Slider,"Bieber, Shane",86.0,2479.0,203.0
11063,Slider,"Bieber, Shane",86.6,2463.0,203.0
11064,Knuckle Curve,"Bieber, Shane",81.9,2150.0,26.0
11065,4-Seam Fastball,"Bieber, Shane",90.5,2220.0,216.0
11066,Slider,"Bieber, Shane",84.5,2442.0,32.0
11067,4-Seam Fastball,"Bieber, Shane",91.0,2367.0,212.0
11068,4-Seam Fastball,"Bieber, Shane",91.3,2117.0,208.0
11069,Slider,"Bieber, Shane",84.4,2527.0,336.0
11070,4-Seam Fastball,"Bieber, Shane",89.7,2085.0,216.0
11071,4-Seam Fastball,"Bieber, Shane",89.6,2206.0,213.0
11072,4-Seam Fastball,"Bieber, Shane",89.9,2227.0,213.0
11073,4-Seam Fastball,"Bieber, Shane",90.9,2250.0,209.0
11074,4-Seam Fastball,"Bieber, Shane",90.5,2039.0,214.0
11075,4-Seam Fastball,"Bieber, Shane",91.1,2144.0,216.0
11076,Knuckle Curve,"Bieber, Shane",81.4,2193.0,27.0
11077,Knuckle Curve,"Bieber, Shane",80.5,2181.0,25.0
11078,Knuckle Curve,"Bieber, Shane",82.4,2373.0,27.0
11079,Changeup,"Bieber, Shane",86.9,1594.0,239.0
11080,4-Seam Fastball,"Bieber, Shane",90.1,2024.0,214.0
11081,4-Seam Fastball,"Bieber, Shane",90.6,2181.0,211.0
11082,4-Seam Fastball,"Bieber, Shane",90.3,2031.0,212.0
11083,4-Seam Fastball,"Bieber, Shane",89.6,2128.0,212.0
11084,Slider,"Bieber, Shane",85.2,2504.0,32.0
11085,4-Seam Fastball,"Bieber, Shane",91.9,2228.0,213.0
11086,4-Seam Fastball,"Bieber, Shane",90.8,2280.0,211.0
11087,Slider,"Bieber, Shane",83.1,2550.0,112.0
11088,4-Seam Fastball,"Bieber, Shane",90.0,2152.0,212.0
11089,Slider,"Bieber, Shane",84.3,2520.0,144.0
11090,4-Seam Fastball,"Bieber, Shane",91.3,2215.0,216.0
11091,4-Seam Fastball,"Bieber, Shane",90.1,2232.0,210.0
11092,Knuckle Curve,"Bieber, Shane",81.1,2283.0,29.0
11093,4-Seam Fastball,"Bieber, Shane",91.0,2207.0,214.0
11094,4-Seam Fastball,"Bieber, Shane",90.8,2248.0,213.0
11095,Knuckle Curve,"Bieber, Shane",81.6,2240.0,27.0
11096,Slider,"Bieber, Shane",86.0,2590.0,190.0
11097,Knuckle Curve,"Bieber, Shane",81.5,2286.0,27.0
11098,Knuckle Curve,"Bieber, Shane",81.2,2312.0,30.0
11099,Slider,"Bieber, Shane",85.9,2538.0,195.0
11100,Slider,"Bieber, Shane",84.8,506.0,21.0
11101,Slider,"Bieber, Shane",83.9,2474.0,100.0
11102,Slider,"Bieber, Shane",85.5,2459.0,46.0
11103,4-Seam Fastball,"Bieber, Shane",90.7,2136.0,210.0
11104,Slider,"Bieber, Shane",84.1,2511.0,83.0
11105,4-Seam Fastball,"Bieber, Shane",91.3,2285.0,209.0
11106,Slider,"Bieber, Shane",85.1,2489.0,76.0
11107,4-Seam Fastball,"Bieber, Shane",91.0,2306.0,208.0
11108,Knuckle Curve,"Bieber, Shane",80.8,2308.0,27.0
11109,4-Seam Fastball,"Bieber, Shane",90.9,2284.0,209.0
11110,Slider,"Bieber, Shane",84.9,2525.0,168.0
11111,4-Seam Fastball,"Bieber, Shane",89.8,2163.0,211.0
11112,Knuckle Curve,"Bieber, Shane",81.4,2214.0,33.0
11113,Slider,"Bieber, Shane",85.9,2493.0,201.0
11114,Slider,"Bieber, Shane",84.3,2482.0,78.0
11115,4-Seam Fastball,"Bieber, Shane",91.8,2293.0,206.0
11116,Slider,"Bieber, Shane",83.8,2504.0,81.0
11117,4-Seam Fastball,"Bieber, Shane",92.0,2199.0,209.0
11118,Slider,"Bieber, Shane",85.1,2513.0,348.0
11119,Slider,"Bieber, Shane",85.0,2493.0,82.0
11120,4-Seam Fastball,"Bieber, Shane",91.1,2271.0,208.0
11121,4-Seam Fastball,"Bieber, Shane",91.1,2274.0,214.0
11122,4-Seam Fastball,"Bieber, Shane",91.6,2256.0,210.0
11123,Slider,"Bieber, Shane",84.3,2478.0,51.0
11124,Slider,"Bieber, Shane",83.3,2447.0,102.0
11125,Slider,"Bieber, Shane",85.2,2527.0,157.0
11126,Knuckle Curve,"Bieber, Shane",81.8,2264.0,33.0
11127,4-Seam Fastball,"Bieber, Shane",90.8,2161.0,212.0
11128,4-Seam Fastball,"Bieber, Shane",90.4,2156.0,215.0
11129,4-Seam Fastball,"Bieber, Shane",91.7,2376.0,218.0
11130,Knuckle Curve,"Bieber, Shane",81.3,1994.0,27.0
11131,Knuckle Curve,"Bieber, Shane",81.7,2120.0,25.0
11132,Knuckle Curve,"Bieber, Shane",81.5,2067.0,28.0
11133,Knuckle Curve,"Bieber, Shane",80.2,2371.0,31.0
11134,Slider,"Bieber, Shane",83.9,2557.0,97.0
11135,Slider,"Bieber, Shane",83.2,2525.0,88.0
11136,4-Seam Fastball,"Bieber, Shane",91.1,2334.0,209.0
11137,4-Seam Fastball,"Bieber, Shane",90.1,2233.0,211.0
11138,4-Seam Fastball,"Bieber, Shane",90.5,2250.0,208.0
11139,Slider,"Bieber, Shane",84.0,2454.0,130.0
11140,Slider,"Bieber, Shane",84.6,2450.0,105.0
11141,Slider,"Bieber, Shane",84.2,2431.0,105.0
11142,Knuckle Curve,"Bieber, Shane",81.2,2126.0,24.0
11143,Knuckle Curve,"Bieber, Shane",80.1,2216.0,32.0
11144,4-Seam Fastball,"Bieber, Shane",90.3,2294.0,213.0
11145,Changeup,"Bieber, Shane",84.9,1480.0,238.0
11146,4-Seam Fastball,"Bieber, Shane",91.3,2319.0,212.0
11147,4-Seam Fastball,"Bieber, Shane",91.1,2344.0,212.0
11148,Slider,"Bieber, Shane",83.4,2592.0,123.0
11149,Slider,"Bieber, Shane",84.7,2493.0,101.0
11150,4-Seam Fastball,"Bieber, Shane",91.1,2174.0,212.0
11151,4-Seam Fastball,"Bieber, Shane",90.6,2264.0,210.0
11152,Slider,"Bieber, Shane",83.9,2506.0,102.0
11153,4-Seam Fastball,"Bieber, Shane",90.9,2263.0,210.0
11154,Slider,"Bieber, Shane",84.4,2536.0,112.0
11155,Slider,"Bieber, Shane",84.3,2507.0,98.0
11156,Slider,"Bieber, Shane",84.4,2485.0,143.0
11157,4-Seam Fastball,"Bieber, Shane",90.6,2305.0,208.0
11158,4-Seam Fastball,"Bieber, Shane",91.3,2273.0,208.0
11159,4-Seam Fastball,"Bieber, Shane",91.0,2170.0,212.0
11160,Slider,"Bieber, Shane",87.3,2593.0,200.0
11161,4-Seam Fastball,"Bieber, Shane",90.0,2104.0,213.0
11162,4-Seam Fastball,"Bieber, Shane",90.6,2215.0,216.0
11163,4-Seam Fastball,"Bieber, Shane",90.7,2258.0,213.0
11164,Knuckle Curve,"Bieber, Shane",83.8,2176.0,65.0
11165,4-Seam Fastball,"Bieber, Shane",90.5,2318.0,213.0
11166,4-Seam Fastball,"Bieber, Shane",91.5,2326.0,212.0
11167,Slider,"Bieber, Shane",85.8,2469.0,221.0
11168,4-Seam Fastball,"Bieber, Shane",89.9,2317.0,214.0
11169,4-Seam Fastball,"Bieber, Shane",90.0,2084.0,216.0
11170,Slider,"Bieber, Shane",83.9,2155.0,127.0
11171,Slider,"Bieber, Shane",84.8,2500.0,214.0
11172,4-Seam Fastball,"Bieber, Shane",89.6,2302.0,210.0
11173,Slider,"Bieber, Shane",84.3,2566.0,69.0
11174,4-Seam Fastball,"Bieber, Shane",91.0,2221.0,214.0
11175,Slider,"Bieber, Shane",84.3,2361.0,171.0
11176,Knuckle Curve,"Bieber, Shane",82.3,2037.0,21.0
11177,Slider,"Bieber, Shane",86.3,2503.0,219.0
11178,Slider,"Bieber, Shane",85.9,2540.0,201.0
11179,4-Seam Fastball,"Bieber, Shane",90.5,2303.0,218.0
11180,Slider,"Bieber, Shane",84.6,2574.0,203.0
11181,Slider,"Bieber, Shane",85.1,2549.0,202.0
11182,Slider,"Bieber, Shane",83.8,2590.0,139.0
11183,Slider,"Bieber, Shane",84.3,2478.0,213.0
11184,Slider,"Bieber, Shane",85.0,2520.0,179.0
11185,Slider,"Bieber, Shane",84.9,2429.0,196.0
11186,Slider,"Bieber, Shane",83.8,2491.0,191.0
11187,4-Seam Fastball,"Bieber, Shane",90.2,2146.0,207.0
11188,Knuckle Curve,"Bieber, Shane",81.5,2064.0,28.0
11189,Slider,"Bieber, Shane",85.2,2579.0,197.0
11190,Slider,"Bieber, Shane",83.8,2491.0,123.0
11191,4-Seam Fastball,"Bieber, Shane",89.8,2254.0,209.0
11192,Slider,"Bieber, Shane",82.7,2484.0,67.0
11193,Slider,"Bieber, Shane",84.7,2463.0,182.0
11194,Slider,"Bieber, Shane",83.8,2471.0,160.0
11195,Slider,"Bieber, Shane",84.4,2555.0,160.0
11196,Slider,"Bieber, Shane",83.9,2499.0,127.0
11197,Slider,"Bieber, Shane",85.9,2589.0,197.0
11198,4-Seam Fastball,"Bieber, Shane",90.3,2206.0,209.0
11199,Slider,"Bieber, Shane",85.1,2488.0,190.0
11200,Knuckle Curve,"Bieber, Shane",81.4,1986.0,33.0
11201,Slider,"Bieber, Shane",84.3,2515.0,203.0
11202,4-Seam Fastball,"Bieber, Shane",89.8,2188.0,210.0
11203,Slider,"Bieber, Shane",83.0,2423.0,97.0
11204,Slider,"Bieber, Shane",84.0,2408.0,154.0
11205,Slider,"Bieber, Shane",83.9,2426.0,150.0
11206,4-Seam Fastball,"Bieber, Shane",89.5,2219.0,206.0
11207,4-Seam Fastball,"Bieber, Shane",90.6,2198.0,209.0
11208,4-Seam Fastball,"Bieber, Shane",90.3,2144.0,203.0
11209,Knuckle Curve,"Bieber, Shane",80.8,2074.0,27.0
11210,Knuckle Curve,"Bieber, Shane",81.7,2210.0,21.0
11211,Knuckle Curve,"Bieber, Shane",81.5,2165.0,21.0
11212,Changeup,"Bieber, Shane",85.9,1677.0,235.0
11213,Slider,"Bieber, Shane",85.0,2559.0,170.0
11214,Slider,"Bieber, Shane",84.7,2548.0,177.0
11215,4-Seam Fastball,"Bieber, Shane",90.2,2211.0,212.0
11216,Slider,"Bieber, Shane",84.4,2452.0,173.0
11217,4-Seam Fastball,"Bieber, Shane",91.4,2082.0,216.0
11218,Knuckle Curve,"Bieber, Shane",81.9,2192.0,34.0
11219,Knuckle Curve,"Bieber, Shane",81.7,2125.0,30.0
11220,Slider,"Bieber, Shane",86.4,2367.0,194.0
11221,Knuckle Curve,"Bieber, Shane",82.0,2201.0,33.0
11222,4-Seam Fastball,"Bieber, Shane",92.4,2285.0,213.0
11223,Knuckle Curve,"Bieber, Shane",82.2,2159.0,28.0
11224,4-Seam Fastball,"Bieber, Shane",91.1,2280.0,210.0
11225,Slider,"Bieber, Shane",86.5,2544.0,194.0
11226,4-Seam Fastball,"Bieber, Shane",90.9,2187.0,216.0
11227,4-Seam Fastball,"Bieber, Shane",91.7,2215.0,213.0
11228,Slider,"Bieber, Shane",85.9,2599.0,204.0
11229,4-Seam Fastball,"Bieber, Shane",91.8,2266.0,209.0
11230,Slider,"Bieber, Shane",84.9,2556.0,185.0
11231,Slider,"Bieber, Shane",85.0,2529.0,191.0
11232,Knuckle Curve,"Bieber, Shane",82.5,2156.0,29.0
11233,Knuckle Curve,"Bieber, Shane",81.4,2163.0,34.0
11234,Slider,"Bieber, Shane",87.0,2388.0,203.0
11235,4-Seam Fastball,"Bieber, Shane",91.3,2215.0,209.0
11236,4-Seam Fastball,"Bieber, Shane",92.4,2194.0,211.0
11237,4-Seam Fastball,"Bieber, Shane",92.0,2156.0,216.0
11238,Knuckle Curve,"Bieber, Shane",82.2,2111.0,26.0
11239,Slider,"Bieber, Shane",86.8,2514.0,194.0
11240,Changeup,"Bieber, Shane",86.8,1504.0,233.0
11241,4-Seam Fastball,"Bieber, Shane",92.2,2243.0,208.0
11242,Slider,"Bieber, Shane",84.9,2485.0,201.0
11243,4-Seam Fastball,"Bieber, Shane",91.5,2225.0,207.0
11244,Slider,"Bieber, Shane",83.6,2426.0,159.0
11245,Slider,"Bieber, Shane",86.0,2395.0,176.0
11246,Slider,"Bieber, Shane",85.9,2412.0,175.0
11247,Slider,"Bieber, Shane",85.4,2418.0,190.0
11248,Slider,"Bieber, Shane",85.2,2504.0,192.0
11249,Knuckle Curve,"Bieber, Shane",82.6,2141.0,28.0
11250,Knuckle Curve,"Bieber, Shane",82.1,2209.0,30.0
11251,Slider,"Bieber, Shane",87.7,2433.0,191.0
11252,Slider,"Bieber, Shane",86.6,2428.0,182.0
11253,Knuckle Curve,"Bieber, Shane",81.9,2164.0,25.0
11254,4-Seam Fastball,"Bieber, Shane",92.0,2258.0,209.0
11255,Knuckle Curve,"Bieber, Shane",82.3,2179.0,38.0
11256,4-Seam Fastball,"Bieber, Shane",92.3,2191.0,214.0
11257,4-Seam Fastball,"Bieber, Shane",91.5,2190.0,213.0
11258,Knuckle Curve,"Bieber, Shane",81.6,2058.0,31.0
11259,Slider,"Bieber, Shane",86.4,2444.0,194.0
11260,Slider,"Bieber, Shane",87.6,2431.0,197.0
11261,Knuckle Curve,"Bieber, Shane",80.9,2192.0,35.0
11262,4-Seam Fastball,"Bieber, Shane",91.6,2171.0,209.0
11263,Slider,"Bieber, Shane",85.4,2549.0,152.0
11264,Slider,"Bieber, Shane",86.5,2469.0,195.0
11265,Slider,"Bieber, Shane",87.0,2577.0,212.0
11266,4-Seam Fastball,"Bieber, Shane",91.8,2159.0,210.0
11267,4-Seam Fastball,"Bieber, Shane",91.3,2119.0,210.0
11268,Slider,"Bieber, Shane",85.9,2478.0,190.0
11269,Slider,"Bieber, Shane",84.9,2427.0,168.0
11270,Slider,"Bieber, Shane",85.5,2446.0,156.0
11271,Slider,"Bieber, Shane",84.9,2506.0,219.0
11272,4-Seam Fastball,"Bieber, Shane",91.7,2204.0,215.0
11273,Slider,"Bieber, Shane",86.9,2412.0,186.0
11274,4-Seam Fastball,"Bieber, Shane",90.8,2255.0,217.0
11275,Slider,"Bieber, Shane",84.6,2521.0,100.0
11276,4-Seam Fastball,"Bieber, Shane",92.5,2246.0,211.0
